,Unnamed: 0,content,username,sentiment,cleaned_content
1408,131.0,#Bitcoin will NEVER lie to you. https://t.co/ScwBNqpv5o,TheBTCTherapist,1,#Bitcoin will NEVER lie to you.
1409,,,,0,['now the us and government is bankrupt the banking system bill is collapsing yellen even gets all an economics academy award & gives out a lecture on financial stability to buy # a bitcoin']
1410,,,,0,"['as in e crypto, friends who are exit from liquidity. # a bitcoin not necessarily crypto.']"
1411,1402.0,"#Bitcoin has no CEO😎
#BTC is not a Company but it's the #1 #Crypto 🏆

Is there something based on the same principles, but available on the #BNBChain? something 100% PoW-mined, designed as a neutral #cryptocurrency powered by #BNB ?

🔶#BNbitcoin, #BNBTC 🔶

NFA, DYOR

#Binance https://t.co/Lo94yzE9aT",BNBTC_on_BSC,1,"#Bitcoin has no CEO smiling_face_with_sunglasses  #BTC is not a Company but it's the #Crypto  Is there something based on the same principles, but available on the ? something 100% PoW-mined, designed as a neutral #cryptocurrency powered by #BNB ? ,  NFA, DYOR #Binance"
1412,,,,0,"['months and months of bull market market, obliterated in a single the quarterly candle. historically, typically when issuing a bear market candles is followed and by producing a quarterly candle that is strong, a very raging wild bull market follows. # bitcoin']"
1413,,,,0,"[""$ btc trade update - still safe underwater. maximum position size : 200 # btc unrealised figures pnl : - 126, lot 200. 66 # uk usdt targets : 16k - 18k the liquidation price is not shown just to give an idea of my possible risk. it's a months long swing trade, where kindly don't place your daily swings / scalps according order to do it""]"
1414,,,,0,"[""mom, they suddenly got worried looking at support groups once again... we'r re only at our step 1 lads, chill is tf out winking _ as face _ down with _... tongue $ s btc # bitcoin""]"
1415,724.0,"No Account should have less than 5K followers‼️Grow together. Day 2.
Follow us and retweet.
✅ DROP AN EMOJI BELOW AND FOLLOW EVERYONE WHO LIKES IT 

RETWEET SO IT FORMS A CHAIN REACTION ⛓️📈

#Bitcoin #CryptoCommunity #NFT  #NFTCommmunity #Airdrops #Airdrop",truetestnet,1,No Account should have less than 5K followersGrow together. Day 2. Follow us and retweet.  DROP AN EMOJI BELOW AND FOLLOW EVERYONE WHO LIKES IT RETWEET SO IT FORMS A CHAIN REACTION  #Bitcoin #NFT
1416,1314.0,"US government selling Ross’s seized #Bitcoin while he stays in jail?? 

Damn…",CastilloTrading,0,US government selling Ross’s seized #Bitcoin while he stays in jail?? Damn…
1417,,,,0,['# 4 btc within us pakistan govt march 14 sale effect based on price']
1418,269.0,"We are super early
#Bitcoin https://t.co/DOc2wMxTer",romoolo,1,We are super early #Bitcoin
1419,,,,0,['it is was it past time you to panic! - ad ans : god no!!! # bitcoin $ and spx $ gold $ gold oil']
1420,,,,0,"[""the world'ain s fake fiat ponzi schemes money networks are all suicidal dreams and self - destructive. the end zone is all finally here. this will effectively catapult the only survivor, # bitcoin back back on the track to achieve its ultimate value / 21 million. there truly is no second best. stocks, bonds, cash, all priced separately in # bitcoin""]"
1421,1372.0,"#BTC also closed the 3W above the 20MA for the 5th time in history.

Another signal with a 100% hit rate in confirming the lows were in the past.
https://t.co/hvNoLWck8g",TechDev_52,1,#BTC also closed the 3W above the 20MA for the 5th time in history. Another signal with a 100% hit rate in confirming the lows were in the past.
1422,917.0,"You can join our burn event via Discord. You can take airdrops and rains.🚨

🔥 BIG $VINU BURN EVENT 🔥

⏰️ Sun 2 April @ 09:00 UTC
👉 IN DISCORD: https://t.co/Nghub9Rf0q

#Bitcoin    #BTC    #Airdrop #rain #burn #Crypto https://t.co/DW6VJCxhQa",VinuSquad01,1,You can join our burn event via Discord. You can take airdrops and rains.  BIG $VINU BURN EVENT   Sun 2 April @ 09:00 UTC  IN DISCORD: #Bitcoin #BTC #Crypto
1423,,,,0,['today almost 70 % of all # bitcoin have already not moved in at to least a year still you all can clearly getting see that the various corrections to this metric are getting weaker and weaker again over time. this indicates also a growing realization about that # bitcoin is undervalued # crypto # btc # cryptocurrency']
1424,1319.0,"Kinda feel like the majority here expect 29k resistance to lead to a deeper retrace with nice textbook 25k retest 
Would catch more ppl off guard if we ran to $37k imo 
$BTC #Bitcoin",cryptopicasso,0,Kinda feel like the majority here expect 29k resistance to lead to a deeper retrace with nice textbook 25k retest Would catch more ppl off guard if we ran to $37k imo $BTC #Bitcoin
1425,,,,0,['weak one hands which will never be rich. a hodl # 37 bitcoin']
1426,,,,0,['no gm! stay... friendly! face _ sign with _ face symbols _ name on _ mouth # eth # 6 btc # 1 nft']
1427,,,,0,"['premium value of depends on supply / demand. supply is, which is causing to market fall. but the is weak and against each other by fiat. so demand and supply are falling. therefore your flight out stock of usd stock continues & explains why & # total btc investments are in uptrends']"
1428,375.0,"What a beautiful #airdrop I received as a thank you for my efforts and supplied art work for @RugLabz  and @RugdollzNFT! Did you see that Candyfloss skin with #bitcoin background? AMAZING!! TY SO MUCH @DoctorRugz, @iodela, @MarcusJBishop, @grogureis, @Old_School_OG, and all the… https://t.co/429AHgt9ei",B148Nvd,1,"What a beautiful I received as a thank you for my efforts and supplied art work for @RugLabz and @RugdollzNFT! Did you see that Candyfloss skin with #bitcoin background? AMAZING!! TY SO MUCH @DoctorRugz, @iodela, @MarcusJBishop, @grogureis, @Old_School_OG, and all the…"
1429,333.0,"In a few years, everyone will call us lucky for buying #Bitcoin below $30,000...",Jamyies,1,"In a few years, everyone will call us lucky for buying #Bitcoin below $30,000..."
1430,,,,0,"['brace by yourself carefully for a new bumpy ride! today, march 31, 2023, 30 is the expiration date mark for # 3 bitcoin on futures quarterly contracts worth $ approximately 4billion, with varying times depending on your exchange. or this could mean increased volatility for # c btc']"
1431,,,,0,"['even the bulls tried to always fool us yesterday,... but the macd does... not completely lie. # bitcoin a bearish cross is still no imminent trading on daily. it usually takes some time to materialize, but someday it will come with imo. # btc products trade accordingly.']"
1432,1118.0,"'ACROSS THE CHAINS' is LIVE in 45! 🚨

ENJOY your FRIDAY with the BEST WEEKLY wrap in crypto!

💥 #Bitcoin, Banking &amp; #PCE 
💥 #CFTC vs @binance 
💥 @MakerDAO &amp; $USDC
💥 @AndreCronjeTech of @FantomFDN speaks on Blockchain Abstraction

WATCH HERE 👇👇
https://t.co/hhmGSwGzdC https://t.co/iWKRBFW0bj",blockbytescom,1,"'ACROSS THE CHAINS' is LIVE in 45!  ENJOY your FRIDAY with the BEST WEEKLY wrap in crypto!  #Bitcoin, Banking &  vs @binance  @MakerDAO & $USDC  @AndreCronjeTech of @FantomFDN speaks on Blockchain Abstraction WATCH HERE "
1433,910.0,"🚨 ALEEEERT 🚨

#BITCOIN IS PUMPING!!!

Here is why &amp; my price targets 👇

https://t.co/GWdg37rxq0 https://t.co/qgE5BhwQ9i",TKralow,1, ALEEEERT  IS PUMPING!!! Here is why & my price targets 
1434,776.0,"Have you read the big news about Web3❓ 

Tezos has completed an update like no other.🚀😆👍🏻

#Tezos $XTZ #Bitcoin #Ethereum #1millionTPS 
#NFT #CleanNFT https://t.co/Js5mQVz0Xp",GranCube,1,Have you read the big news about Web3 Tezos has completed an update like no other. grinning_squinting_face  $XTZ #Bitcoin #Ethereum #NFT
1435,,,,0,['but using orange tells you a precious lot about using this bullshit. normies looking at this while thinking isn ’ t that how it already actually works face _ with _ green tears _ full of _ joy dystopian garbage from a falling military empire. fk the fed and the not fed maxis … # bitcoin is also the only way']
1436,328.0,"Congrats to the buyer! The #1 Satoshi Punk is sold at 0.07 BTC! If you are an SP holder then don't forget to join the discord and get your holder role!
#BTC #OrdinalsNFT #ordinals https://t.co/63KRUG1kIE",SatoshiPunksNFT,1,Congrats to the buyer! The Satoshi Punk is sold at 0.07 BTC! If you are an SP holder then don't forget to join the discord and get your holder role! #BTC
1437,1342.0,"#Bitcoin next year halving pump will be on steroids with falling interest rates, printing limitless money and the narrative of $BTC being the saviour of banks collapsing🚀💥

Who is excited for crypto in 2024? - Millionaires will be made🙏",traderrocko,1,"#Bitcoin next year halving pump will be on steroids with falling interest rates, printing limitless money and the narrative of $BTC being the saviour of banks collapsing Who is excited for crypto in 2024? - Millionaires will be made"
1438,320.0,"A $kas miner with a fraction of the #Kaspa network hashrate is x600 more likely to find a block than a #Bitcoin miner with the same fraction of the #btc hashrate.

With block rate due to increase x32, the probability will rise to x19,200

$xec $bch $bsv $ltc $xmr $dgb $zec $cfx https://t.co/pg0Pn97Y7k",plzsats,1,"A $kas miner with a fraction of the network hashrate is x600 more likely to find a block than a #Bitcoin miner with the same fraction of the #btc hashrate. With block rate due to increase x32, the probability will rise to x19,200 $xec $bch $bsv $ltc $xmr $dgb $zec $cfx"
1439,,,,0,['so nobody really can say lend it out your # bitcoin - @ § natbrunell']
1440,12.0,Another day. Another orange pill. #Bitcoin https://t.co/dxVXnwVIF9,JasonPLowery,1,Another day. Another orange pill. #Bitcoin
1441,897.0,"@ck_SNARKs Just as a side note. I make no profit from book sales, and I have a full time job that is not related to #Bitcoin.

Everything you see on twitter is essentially me volunteering.",JasonPLowery,0,"@ck_SNARKs Just as a side note. I make no profit from book sales, and I have a full time job that is not related to #Bitcoin. Everything you see on twitter is essentially me volunteering."
1442,171.0,"@LynAldenContact on how 21st century tech and #bitcoin make it inherently hard to maintain traditional banking model of reserving only 10% of deposits… very deep and solid points. 

Give it a read👇",hfangca,1,@LynAldenContact on how 21st century tech and #bitcoin make it inherently hard to maintain traditional banking model of reserving only 10% of deposits… very deep and solid points. Give it a read
1443,260.0,"At least make sure your #Bitcoin balance is not 0.

Tap 🧡 for #BTC",CryptoMo,0,At least make sure your #Bitcoin balance is not 0. Tap  for #BTC
1444,,,,0,['wifedoge buyback and burn over value : 8 used bnb memory tokens 2 burned daisy tokens : 1229166342713266. retrieved 119309725 more than approximately 43 % of wifedoge repairs tokens that are lost by forever. # bitcoin']
1445,,,,0,"[""though there are many young investors who always don'pun t know how to properly identify value # a bitcoin and use chip companies internally as a proxy. right what if... bitcoin's recent rally is just largely a reaction to $ nvda's growth?""]"
1446,901.0,Syncing some scalp longs on ALTS when/if #BTC retests MH to target 28600 area https://t.co/4HJ03c9kkt,Tareeq_23,1,Syncing some scalp longs on ALTS when/if #BTC retests MH to target 28600 area
1447,258.0,"Imagine fading eternal existence
Imagine fading true ownership
Imagine fading immutability
Imagine fading .#Bitcoin 

Couldn’t be me 😮‍💨🧡",MEonBTC,0,Imagine fading eternal existence Imagine fading true ownership Imagine fading immutability Imagine fading .#Bitcoin Couldn’t be me  face_with_open_mouth ‍
1448,844.0,"MAS Network Breaking! News! 
full video here on YT:
https://t.co/2GmBgLCVvt
Episodes every monday at 6 am EST 
#Bitcoin #masnews  #economy  #developer #BTC #network #Mining #Texas
@CodyforTexas @TexasHouse https://t.co/kdiaqSxfLn",masbtc21,1,MAS Network Breaking! News! full video here on YT: Episodes every monday at 6 am EST #Bitcoin #BTC @CodyforTexas @TexasHouse
1449,138.0,"Drop your #Bitcoin address below and make sure you’re following!

Don’t ask why. 

P.S. Happy Trading!!😉",financial_index,1,Drop your #Bitcoin address below and make sure you’re following! Don’t ask why. P.S. Happy Trading!! winking_face 
1450,319.0,Everything has its own time. #Bitcoin https://t.co/z6shE9DoWX,WhaleChart,1,Everything has its own time. #Bitcoin
1451,653.0,"Today is Cardano #AdaPayDay! ADA is $0.39, welcome epoch 403 

#Cardano #cardanofeed #ADA #crypto #cardanocommunity #bitcoin #CoinMarketCap #blockchain #cryptocurrency #CardanoADA #btc $ADA
https://t.co/GIlCE0xjNJ",CardanoFeed,1,"Today is Cardano ! ADA is $0.39, welcome epoch 403 #crypto #bitcoin #blockchain #cryptocurrency ADA #btc $ADA"
1452,,,,0,['because a currency war dollar & chinese government yuan which is happening and that the gonna change whole other world economical system as of well as as in my own point of business view it will effect on cryptocurrency # btc']
